Score,Text,Tokens,Preprocessed_Text
5,the best investment ive ever made for ginger its unbelievable its fibrous like the real ginger has that spicy kick to it but its perfect with the sugar calms it down its very worth the for lbs of it ill be getting more soon i use these as a topper for my ginger cupcakes and cookies,"['best', 'investment', 'ive', 'ever', 'made', 'ginger', 'unbelievable', 'fibrous', 'like', 'real', 'ginger', 'spicy', 'kick', 'perfect', 'sugar', 'calm', 'worth', 'lb', 'ill', 'getting', 'soon', 'use', 'topper', 'ginger', 'cupcake', 'cooky']",best investment ive ever made ginger unbelievable fibrous like real ginger spicy kick perfect sugar calm worth lb ill getting soon use topper ginger cupcake cooky
5,delicious i cannot get australian ginger where i live this compares favorably to australian ginger ive purchased in other cities now i can enjoy it without traveling,"['delicious', 'get', 'australian', 'ginger', 'live', 'compare', 'favorably', 'australian', 'ginger', 'ive', 'purchased', 'city', 'enjoy', 'without', 'traveling']",delicious get australian ginger live compare favorably australian ginger ive purchased city enjoy without traveling
5,i keep trying other brands cheaper brands stupid me this ginger is soooo worth the money tender moist and never a let down,"['keep', 'trying', 'brand', 'cheaper', 'brand', 'stupid', 'ginger', 'soooo', 'worth', 'money', 'tender', 'moist', 'never', 'let']",keep trying brand cheaper brand stupid ginger soooo worth money tender moist never let
5,my son has had acid reflux since birth and has been on every medication available with no improvement until an older gentleman came into his work place and told him about this product and i automatically ordered it for him i was really not expecting any better results than the other things we have tried what a surprise he has not had any heartburn or symptoms since day of starting eating one piece of this ginger each morning he can now eat anything and actually enjoy it this product was a god send for him thank you all for it,"['son', 'acid', 'reflux', 'since', 'birth', 'every', 'medication', 'available', 'improvement', 'older', 'gentleman', 'came', 'work', 'place', 'told', 'product', 'automatically', 'ordered', 'really', 'expecting', 'better', 'result', 'thing', 'tried', 'surprise', 'heartburn', 'symptom', 'since', 'day', 'starting', 'eating', 'one', 'piece', 'ginger', 'morning', 'eat', 'anything', 'actually', 'enjoy', 'product', 'god', 'send', 'thank']",son acid reflux since birth every medication available improvement older gentleman came work place told product automatically ordered really expecting better result thing tried surprise heartburn symptom since day starting eating one piece ginger morning eat anything actually enjoy product god send thank
4,i bought this for our office to give people something sweet to snack on because its bite size its easier for people to grab a couple a pieces rather than an entire licorice stick my only complaint is that one of the bags broke open in shipping,"['bought', 'office', 'give', 'people', 'something', 'sweet', 'snack', 'bite', 'size', 'easier', 'people', 'grab', 'couple', 'piece', 'rather', 'entire', 'licorice', 'stick', 'complaint', 'one', 'bag', 'broke', 'open', 'shipping']",bought office give people something sweet snack bite size easier people grab couple piece rather entire licorice stick complaint one bag broke open shipping
4,twizzlers brand licorice is much better than that other well known brandif you can get these for to a package with free sh its a good dealthe black and cherry have good taste but the strawberry taste was too delicate and barely there,"['twizzlers', 'brand', 'licorice', 'much', 'better', 'well', 'known', 'brandif', 'get', 'package', 'free', 'sh', 'good', 'dealthe', 'black', 'cherry', 'good', 'taste', 'strawberry', 'taste', 'delicate', 'barely']",twizzlers brand licorice much better well known brandif get package free sh good dealthe black cherry good taste strawberry taste delicate barely
5,i love thesevery tasty infact i think i am addicted to thembuying them in packs of bags is very reasonable than going to target and getting a bag savings are about a a bag i use subscribe and save on these and several other product i love subscribe and save,"['love', 'thesevery', 'tasty', 'infact', 'think', 'addicted', 'thembuying', 'pack', 'bag', 'reasonable', 'going', 'target', 'getting', 'bag', 'saving', 'bag', 'use', 'subscribe', 'save', 'several', 'product', 'love', 'subscribe', 'save']",love thesevery tasty infact think addicted thembuying pack bag reasonable going target getting bag saving bag use subscribe save several product love subscribe save
5,if you are looking for a less messy version of licorice for the children then be sure to try these theyre soft easy to chew and they dont get your hands all sticky and gross in the car in the summer at the beach etc we love all the flavos and sometimes mix these in with the chocolate to have a very nice snack great item great price too highly recommend,"['looking', 'le', 'messy', 'version', 'licorice', 'child', 'sure', 'try', 'theyre', 'soft', 'easy', 'chew', 'dont', 'get', 'hand', 'sticky', 'gross', 'car', 'summer', 'beach', 'etc', 'love', 'flavos', 'sometimes', 'mix', 'chocolate', 'nice', 'snack', 'great', 'item', 'great', 'price', 'highly', 'recommend']",looking le messy version licorice child sure try theyre soft easy chew dont get hand sticky gross car summer beach etc love flavos sometimes mix chocolate nice snack great item great price highly recommend
3,i might be mistaken but it appears that the pieces in this bag were reduced in size if they did do that it was doubtlessly done to make it appear that the buyer got a better deal having so many pieces after all the problem is that the pieces have to be a certain size in order to have enough flavor for your eating experience as it is you have to use or pieces to match the old piece size it is not the same,"['might', 'mistaken', 'appears', 'piece', 'bag', 'reduced', 'size', 'doubtlessly', 'done', 'make', 'appear', 'buyer', 'got', 'better', 'deal', 'many', 'piece', 'problem', 'piece', 'certain', 'size', 'order', 'enough', 'flavor', 'eating', 'experience', 'use', 'piece', 'match', 'old', 'piece', 'size']",might mistaken appears piece bag reduced size doubtlessly done make appear buyer got better deal many piece problem piece certain size order enough flavor eating experience use piece match old piece size
5,being a fan of newmans pineapple salsa for quite a while i was looking for a comparable salsa this is one of the best tasting salsas ive ever had my daughters love it too they dont like super chunky salsa and the berry mango has a nice smooth texture with small mango pieces the salsa is not too sweet just sweet enough and although its mild it has a nice little kick to it at this price its a steal,"['fan', 'newman', 'pineapple', 'salsa', 'quite', 'looking', 'comparable', 'salsa', 'one', 'best', 'tasting', 'salsa', 'ive', 'ever', 'daughter', 'love', 'dont', 'like', 'super', 'chunky', 'salsa', 'berry', 'mango', 'nice', 'smooth', 'texture', 'small', 'mango', 'piece', 'salsa', 'sweet', 'sweet', 'enough', 'although', 'mild', 'nice', 'little', 'kick', 'price', 'steal']",fan newman pineapple salsa quite looking comparable salsa one best tasting salsa ive ever daughter love dont like super chunky salsa berry mango nice smooth texture small mango piece salsa sweet sweet enough although mild nice little kick price steal
2,the salsa smelled delicious as i think it probably was but unfortunately the person at amazon that is a packer there is probably several had very little stuffing to work with especially on the bottoms therefore the bottoms were broken on all three bottles as i reached for my computer i was told no returns cause its a food item i then looked for a customer service tag and i found none on their new face lift they seem to be proud of their new face lift butthey should at least have a place to contact them in emergencies like i buy a lot of stuff and it all comes in styrofoam boxes never would i ship thingsespecially salsa in a cardboard box with just a stripe of large bubble wrap on it no matter how much the carrier fed ex is careful its going to break somewhere along the line especially in an all glass container barbara l s,"['salsa', 'smelled', 'delicious', 'think', 'probably', 'unfortunately', 'person', 'amazon', 'packer', 'probably', 'several', 'little', 'stuffing', 'work', 'especially', 'bottom', 'therefore', 'bottom', 'broken', 'three', 'bottle', 'reached', 'computer', 'told', 'return', 'cause', 'food', 'item', 'looked', 'customer', 'service', 'tag', 'found', 'none', 'new', 'face', 'lift', 'seem', 'proud', 'new', 'face', 'lift', 'butthey', 'least', 'place', 'contact', 'emergency', 'like', 'buy', 'lot', 'stuff', 'come', 'styrofoam', 'box', 'never', 'would', 'ship', 'thingsespecially', 'salsa', 'cardboard', 'box', 'stripe', 'large', 'bubble', 'wrap', 'matter', 'much', 'carrier', 'fed', 'ex', 'careful', 'going', 'break', 'somewhere', 'along', 'line', 'especially', 'glass', 'container', 'barbara', 'l']",salsa smelled delicious think probably unfortunately person amazon packer probably several little stuffing work especially bottom therefore bottom broken three bottle reached computer told return cause food item looked customer service tag found none new face lift seem proud new face lift butthey least place contact emergency like buy lot stuff come styrofoam box never would ship thingsespecially salsa cardboard box stripe large bubble wrap matter much carrier fed ex careful going break somewhere along line especially glass container barbara l
